305,0.000588,0.000013,0.000119,0.000487,0.000039
306,0.001060,0.000026,0.000209,0.000871,0.000061
307,0.000681,0.000012,0.000122,0.000273,0.000029
308,0.001017,0.000023,0.000194,0.000566,0.000044
309,0.000553,0.000009,0.000107,0.000217,0.000033
310,0.000729,0.000012,0.000152,0.000493,0.000051
311,0.000631,0.000007,0.000114,0.000558,0.000030
312,0.000600,0.000010,0.000144,0.000568,0.000038
313,0.000757,0.000016,0.000121,0.000396,0.000021
314,0.000931,0.000021,0.000172,0.000539,0.000043
315,0.000760,0.000013,0.000111,0.000417,0.000033
316,0.000940,0.000019,0.000160,0.000559,0.000040
317,0.000838,0.000014,0.000119,0.000474,0.000045
318,0.001009,0.000017,0.000158,0.000567,0.000044
319,0.000408,0.000006,0.000095,0.000253,0.000022
320,0.000583,0.000008,0.000140,0.000373,0.000040
321,0.000389,0.000006,0.000095,0.000390,0.000021
322,0.000771,0.000011,0.000140,0.000962,0.000039
323,0.000655,0.000008,0.000104,0.000590,0.000068
324,0.000872,0.000014,0.000152,0.001086,0.000074
325,0.000584,0.000012,0.000119,0.000279,0.000058
326,0.000945,0.000022,0.000189,0.000697,0.000089
327,0.000753,0.000008,0.000113,0.000444,0.000025
328,0.000926,0.000013,0.000155,0.000967,0.000037
329,0.000384,0.000006,0.000092,0.000395,0.000022
330,0.000724,0.000009,0.000138,0.001028,0.000038
331,0.001397,0.000010,0.000163,0.000884,0.000038
332,0.001230,0.000010,0.000180,0.000614,0.000048
333,0.000414,0.000008,0.000097,0.000355,0.000038
334,0.000662,0.000011,0.000139,0.000640,0.000045
335,0.000550,0.000008,0.000101,0.000341,0.000025
336,0.000838,0.000013,0.000148,0.000684,0.000037
337,0.000424,0.000007,0.000097,0.000337,0.000029
338,0.001096,0.000018,0.000169,0.000855,0.000057
339,0.000522,0.000008,0.000095,0.000375,0.000020
340,0.000754,0.000011,0.000137,0.000715,0.000033
341,0.000633,0.000006,0.000102,0.000468,0.000039
342,0.001201,0.000010,0.000155,0.000756,0.000071
343,0.000425,0.000008,0.000094,0.000493,0.000023
344,0.000759,0.000014,0.000142,0.000883,0.000034
345,0.000791,0.000011,0.000125,0.000250,0.000026
346,0.001235,0.000021,0.000194,0.000465,0.000034
347,0.000512,0.000009,0.000106,0.000282,0.000032
348,0.001023,0.000016,0.000172,0.000403,0.000047
349,0.000659,0.000008,0.000108,0.000351,0.000028
350,0.000631,0.000009,0.000137,0.000267,0.000034
351,0.000732,0.000012,0.000110,0.000435,0.000035
352,0.000635,0.000014,0.000144,0.000428,0.000038
353,0.000709,0.000015,0.000117,0.000510,0.000020
354,0.000980,0.000019,0.000167,0.000711,0.000031
355,0.000789,0.000008,0.000121,0.000419,0.000060
356,0.001422,0.000017,0.000179,0.000944,0.000070
357,0.000961,0.000008,0.000134,0.000632,0.000024
358,0.001073,0.000010,0.000173,0.000511,0.000042
359,0.000627,0.000006,0.000097,0.000598,0.000024
360,0.001287,0.000010,0.000158,0.001226,0.000037
361,0.000480,0.000008,0.000098,0.000475,0.000027
362,0.000944,0.000014,0.000156,0.000963,0.000061
363,0.000501,0.000010,0.000112,0.000188,0.000028
364,0.000760,0.000019,0.000170,0.000412,0.000042
365,0.000497,0.000008,0.000103,0.000249,0.000038
366,0.000770,0.000015,0.000161,0.000304,0.000048
367,0.000543,0.000006,0.000097,0.000273,0.000029
368,0.000968,0.000010,0.000149,0.000679,0.000037
369,0.000538,0.000009,0.000100,0.000317,0.000020
370,0.001020,0.000013,0.000161,0.000526,0.000035
371,0.000819,0.000015,0.000123,0.000451,0.000054
372,0.001178,0.000023,0.000173,0.000768,0.000051
373,0.000580,0.000009,0.000096,0.000412,0.000020
374,0.000925,0.000016,0.000145,0.000725,0.000032
375,0.000621,0.000006,0.000106,0.000278,0.000045
376,0.001799,0.000012,0.000206,0.000720,0.000047
377,0.000492,0.000006,0.000094,0.000438,0.000020
378,0.000800,0.000010,0.000137,0.000887,0.000028
379,0.000475,0.000010,0.000104,0.000319,0.000031
380,0.000788,0.000016,0.000157,0.000695,0.000037
381,0.000589,0.000009,0.000109,0.000383,0.000031
382,0.000979,0.000017,0.000172,0.000442,0.000068
383,0.000538,0.000006,0.000095,0.000493,0.000047
384,0.000925,0.000009,0.000139,0.000985,0.000062
385,0.000332,0.000006,0.000094,0.000224,0.000028
386,0.000928,0.000010,0.000150,0.000776,0.000036
387,0.000742,0.000008,0.000107,0.000395,0.000017
388,0.001081,0.000012,0.000155,0.000707,0.000050
389,0.001224,0.000009,0.000155,0.001175,0.000043
390,0.001004,0.000011,0.000172,0.000924,0.000052
391,0.000677,0.000008,0.000096,0.000436,0.000021
392,0.001113,0.000010,0.000142,0.000678,0.000044
393,0.000465,0.000005,0.000084,0.000405,0.000028
394,0.000702,0.000009,0.000131,0.000557,0.000039
395,0.000402,0.000008,0.000093,0.000218,0.000023
396,0.000666,0.000013,0.000144,0.000371,0.000041
397,0.000393,0.000006,0.000088,0.000340,0.000027
398,0.000783,0.000011,0.000133,0.000592,0.000040
399,0.000417,0.000005,0.000087,0.000231,0.000024
400,0.000765,0.000009,0.000137,0.000390,0.000040
401,0.000701,0.000007,0.000098,0.000328,0.000028
402,0.000942,0.000010,0.000139,0.000481,0.000035
403,0.000297,0.000005,0.000081,0.000172,0.000020
404,0.000554,0.000010,0.000122,0.000426,0.000029
405,0.000407,0.000006,0.000089,0.000229,0.000022
406,0.000699,0.000011,0.000134,0.000460,0.000036
407,0.000394,0.000006,0.000089,0.000198,0.000025
