459,0.01502011
460,-0.01934241
461,-0.02012031
462,0.00433785
463,0.01808913
464,-0.02308352
465,0.02441027
466,0.03509185
467,-0.01401190
468,-0.01971577
469,-0.03027820
470,0.06408936
471,-0.01024465
472,-0.00545827
473,-0.00638139
474,0.06523777
475,0.07534261
476,0.00225223
477,0.04045968
478,-0.02059752
479,0.03332391
480,-0.02987177
481,-0.00252100
482,0.01580552
483,-0.00861182
484,0.07551163
485,0.17239456
486,0.02676802
487,0.01398358
488,-0.03597889
489,0.02134119
490,0.09113648
491,-0.01978152
492,-0.03872357
493,-0.03194417
494,-0.02199282
495,0.06437783
496,-0.00482198
497,-0.02170567
498,0.13709348
499,0.00561924
500,0.09353079
501,0.00487527
502,0.03975248
503,-0.01306107
504,0.00190653
505,0.01302522
506,0.00611440
507,-0.00811221
508,0.07507034
509,-0.03443115
510,0.06726412
511,-0.01981521
512,-0.00511420
513,0.10040378
514,0.01439642
515,0.02670152
516,0.00261304
517,0.01667679
518,0.03475903
519,-0.05459787
520,-0.01838355
521,-0.03857176
522,0.11426597
523,-0.04145223
524,0.02104471
525,0.00724202
526,0.00226825
527,0.04852739
528,0.05990833
529,0.07290994
530,-0.02936855
531,0.02087440
532,-0.02055404
533,-0.02893982
534,-0.00810910
535,0.03414125
536,0.01903102
537,-0.04568818
538,-0.02906444
539,-0.02595511
540,0.03055584
541,0.08820345
542,-0.01813435
543,-0.01974637
544,0.00799931
545,0.05994133
546,0.01979473
547,-0.01462782
548,0.06149806
549,0.04883749
550,-0.03029658
551,0.02122065
552,-0.00541420
553,-0.03151542
554,0.04515839
555,-0.00698940
556,0.00855695
557,0.05927984
558,-0.00334519
559,-0.02705488
560,-0.03848603
561,-0.02296654
562,-0.02254757
563,-0.00005177
564,0.00282522
565,0.02202060
566,-0.00725292
567,-0.02990295
568,0.01193671
569,0.02883101
570,0.05109568
571,-0.04292377
572,-0.02298770
573,0.01386100
574,-0.03649044
575,-0.02628330
576,0.02697309
577,0.00460379
578,0.03250533
579,-0.03096622
580,-0.01989958
581,-0.01230407
582,-0.01860014
583,0.00430703
584,0.00182026
585,0.07569928
586,0.09874617
587,0.02816089
588,-0.03105767
589,0.00529321
590,0.09396626
591,-0.01606474
592,-0.03854349
593,-0.03815842
594,0.02647046
595,0.01301084
596,0.04832983
597,0.05341513
598,0.02363412
599,-0.02291859
600,-0.01228866
601,0.08192459
602,-0.03278297
603,0.07301399
604,0.05001147
605,0.14854299
606,-0.04253381
607,-0.01914780
608,-0.00710559
609,0.03769307
610,0.01322589
611,-0.00053606
612,-0.00123013
613,0.04119931
614,-0.01956568
615,0.05486861
616,-0.01184297
617,-0.00692886
618,0.00611016
619,-0.01565035
620,0.01951453
621,0.00783988
622,-0.00199390
623,-0.00368204
624,0.03150941
625,0.00211260
626,-0.02287357
627,0.01215900
628,0.01451483
629,-0.00659383
630,0.04507222
631,-0.00328227
632,-0.03410421
633,-0.02406228
634,-0.03287324
635,-0.01669743
636,0.05164539
637,0.02075591
638,-0.04069350
639,0.04105982
640,0.07249630
641,0.07290269
642,0.04365622
643,-0.02482506
644,-0.01836987
645,0.01921828
646,0.00756573
647,-0.02970638
648,-0.00247728
649,-0.01499169
650,0.00270969
651,-0.00554194
652,-0.04046822
653,-0.00122209
654,0.02222692
655,0.01102640
656,-0.02993723
657,0.04781524
658,0.04078161
659,0.04059389
660,0.06361759
661,-0.00221509
662,0.01221908
663,0.11073367
664,0.02663685
665,0.12503256
666,0.02167351
667,-0.00567344
668,0.06776023
669,0.03179904
670,0.02282983
671,0.02124706
672,0.03593828
673,0.03215567
674,0.11546207
675,0.02871647
676,-0.01297622
677,0.09893237
678,0.33264363
679,0.01901702
680,0.01103200
681,0.16879593
682,0.13943659
683,0.01484022
684,0.06132146
685,-0.00858036
686,0.02589093
687,0.02056349
688,0.01543394
689,0.02308877
690,0.07006442
691,0.04625940
692,0.00202204
693,0.04524520
694,0.09419680
695,-0.04252532
696,-0.03307923
697,-0.00724637
698,0.05230301
699,0.01932085
700,-0.00839777
701,0.06179135
702,-0.00625538
703,0.02435743
704,0.04950693
705,0.05053807
706,0.01484189
707,-0.01088826
708,-0.02649985
709,0.03520455
710,0.15660101
711,0.00963291
712,0.03965182
713,0.02248876
714,0.05278464
715,-0.00197763
716,0.23787560
717,0.12053788
718,0.02566213
719,0.10449086
720,0.05682999
721,0.02254980
722,-0.00575981
723,0.07989871
724,0.09780537
725,0.23911828
726,0.07734478
727,-0.01287276
728,0.01283316
729,0.19817056
730,-0.00572635
731,-0.01239789
732,0.12783739
733,0.04295024
734,0.10731319
735,0.09011059
736,0.15115355
737,0.07734550
738,0.12431256
739,0.08887654
740,-0.00855744
741,0.15589641
742,0.11297460
743,0.05233075
744,0.08737137
745,0.01903112
746,0.03343858
747,0.05419431
748,0.05564583
749,0.08349051
750,0.02537972
751,0.00073927
752,0.04128950
753,0.08843408
754,0.16738878
755,0.05458869
756,0.19226083
757,0.12585694
758,0.04164122
759,0.05183318
760,0.06134338
761,0.10695357
762,0.13985339
763,0.05846549
764,-0.00679320
765,0.01818131
766,0.07304132
767,0.03174871
768,0.10954912
769,0.06920974
770,0.03734639
771,0.06125621
772,-0.03962364
773,0.04021133
774,0.06814675
775,0.03199494
776,0.01720011
777,0.06346632
778,-0.00553004
779,0.13044813
780,0.01860601
781,0.01886612
782,0.04701098
783,0.08759106
784,-0.04320424
785,0.02982771
786,-0.03433803
787,0.02661800
788,0.01295650
789,0.10712258
790,0.00548065
791,-0.03081707
792,0.06506062
793,-0.02822614
794,0.01324031
795,-0.01535903
796,-0.03807281
797,0.03190691
798,-0.00360846
799,0.01175547
800,0.00544597
801,0.04226712
802,0.00239987
803,0.02943295
804,-0.00781944
805,0.00303594
806,0.04300885
807,-0.03134961
808,-0.03356891
809,-0.02162488
810,-0.00974288
811,0.04107112
812,0.05532389
813,-0.03682339
814,0.07519618
815,0.02620432
816,0.05073674
817,-0.01718692
818,-0.03557215
819,-0.00569874
820,-0.00610401
821,-0.02835906
822,0.03662400
823,-0.02408194
824,0.01132542
825,0.03138591
826,0.01229126
827,-0.03020071
828,-0.02703114
829,0.03487504
830,-0.01999219
831,0.00847855
832,0.06917886
833,0.03188809
834,-0.02536054
835,0.08494414
836,0.05745010
837,-0.03686255
838,0.03423746
839,-0.03188357
840,0.04230140
841,0.05293510
842,-0.02663483
843,0.04259791
844,0.02982657
845,0.04552330
846,0.13544914
847,0.04828021
848,0.04122950
849,-0.01602326
850,0.07647041
851,-0.02411647
852,-0.03273624
853,0.03221847
854,0.03229500
855,0.02809243
856,0.15142897
857,0.00708420
858,0.10252249
859,0.03919904
860,-0.01497976
861,-0.00911034
862,-0.02222564
863,0.00278272
864,0.14440757
865,0.05024898
866,0.07830592
867,0.03230800
868,0.21703407
869,0.09069076
870,0.21585360
871,0.06654638
872,0.06859335
873,0.05785077
874,0.07940770
875,-0.00902205
876,0.08751725
877,0.08296914
878,0.04925361
879,0.10179365
880,-0.00477651
881,0.06446480
882,0.09274877
883,0.20720461
884,0.10557410
885,0.06767435
886,0.24619168
887,0.07456221
888,0.09898491
889,0.16409230
890,0.23176400
891,0.10223886
892,0.08176845
893,0.04598031
894,0.08733875
895,-0.01886938
896,0.09281217
897,0.07308631
898,0.13678645
899,0.16996515
900,0.06612800
901,0.00341572
902,0.07061470
903,0.07472914
904,0.05691468
905,0.13345620
906,0.05417889
907,0.05496818
908,0.05476721
909,0.09127083
910,0.05153960
911,0.04728463
912,0.07957485
913,0.03664139
914,0.03825891
915,0.13686465
916,0.09081986
917,0.04741737
918,0.02859943
919,-0.00112320
920,0.11183247
921,-0.01264900
922,0.21981697
923,0.02669875
924,0.12963937
925,-0.01483096
