1135,3.7536,7437
1136,3.8621,5414
1137,3.8105,5475
1138,3.8515,6980
1139,3.8306,6745
1140,3.9640,7652
1141,3.8441,7415
1142,4.0656,7348
1143,3.7167,7226
1144,3.7011,5800
1145,3.7602,6024
1146,3.7515,7291
1147,3.8725,6965
1148,4.0618,7104
1149,3.6436,5930
1150,3.7637,6631
1151,3.8631,7289
1152,3.6731,6766
1153,3.7810,6490
1154,3.7124,6508
1155,3.8037,7119
1156,3.8963,7291
1157,3.6340,7004
1158,3.7903,6485
1159,3.8453,5846
1160,3.9035,7023
1161,3.5934,6363
1162,3.6134,5925
1163,3.8072,6543
1164,3.8420,7365
1165,3.6602,6901
1166,3.9073,7368
1167,3.6758,6006
1168,3.9142,7126
1169,3.6671,6871
1170,3.7476,5880
1171,3.8618,7497
1172,3.6534,5698
1173,4.0488,7293
1174,3.8511,7093
1175,3.9066,6512
1176,3.7896,6389
1177,3.8422,6526
1178,3.8536,5992
1179,3.9217,6849
1180,4.0058,6667
1181,3.9543,7292
1182,3.8725,6887
1183,3.8506,7209
1184,3.8843,7204
1185,3.8299,6648
1186,3.7903,5674
1187,3.8252,7034
1188,3.8640,6579
1189,3.9641,6116
1190,3.7773,5908
1191,3.7982,6790
1192,3.7986,6662
1193,3.8709,7415
1194,3.7504,6039
1195,3.7588,6554
1196,3.8654,7453
1197,4.0097,7410
1198,3.7890,6539
1199,3.7240,7034
1200,4.1678,7164
1201,3.7837,6512
1202,3.7065,7183
1203,3.9886,6970
1204,3.9616,5579
1205,3.9479,7314
1206,3.8630,7418
1207,3.9146,6836
1208,3.8119,7020
1209,3.9478,6618
1210,3.9580,7133
1211,3.7936,7225
1212,3.8453,6850
1213,3.7464,6587
1214,3.8195,6705
1215,3.7365,6996
1216,3.7828,6799
1217,3.8151,7639
1218,3.7705,5986
1219,3.9732,6556
1220,3.7360,6763
1221,3.8029,6274
1222,3.8704,7016
1223,3.9137,6346
1224,3.6814,6607
1225,3.8459,6803
1226,3.7322,6441
1227,3.8178,6795
1228,3.7788,6603
1229,3.7705,6439
1230,3.7606,6701
1231,4.0077,7410
1232,3.9045,7377
1233,3.9189,7259
1234,3.8104,7253
1235,4.2263,7291
1236,3.7264,6309
1237,3.9825,6402
1238,4.2770,6355
1239,3.7784,6329
1240,3.9593,5200
1241,3.9715,7230
1242,4.0590,6485
1243,3.8198,6336
1244,3.9478,7570
1245,3.9666,7170
1246,3.7524,6345
1247,3.8123,7669
1248,3.7667,5415
1249,3.9709,6435
1250,3.8216,6183
1251,4.0555,7307
1252,3.8142,6717
1253,3.8654,7390
1254,3.8453,6503
1255,3.9481,6694
1256,3.7349,6247
1257,3.6627,6157
1258,3.7452,6920
1259,3.9157,6438
1260,3.7140,6486
1261,3.7612,7438
1262,3.8325,6560
1263,3.9635,5647
1264,4.0151,6147
1265,4.1520,7053
1266,3.8276,6810
1267,3.9833,6547
1268,4.0184,6440
1269,4.0211,6654
1270,3.9210,7246
1271,4.0058,7543
1272,4.0078,7400
1273,4.1584,6731
1274,3.9025,7139
1275,4.1849,6612
1276,4.2594,7368
1277,4.1487,7350
1278,4.1692,6784
1279,3.9477,6588
1280,4.0018,5375
1281,4.0326,6172
1282,4.0714,7067
1283,3.9979,7293
1284,3.9785,7548
1285,3.9302,7596
1286,4.0964,6833
1287,3.9867,6004
1288,3.9087,7153
1289,3.9410,6660
1290,3.8372,7000
1291,3.9518,6667
1292,3.8505,7088
1293,3.8958,6079
1294,3.9210,6303
1295,4.0554,6827
1296,3.7604,6570
1297,3.8703,5590
1298,3.8350,6100
1299,3.8503,6419
1300,3.8502,6901
1301,3.8160,6468
1302,3.7272,6020
1303,3.8603,6722
1304,3.9574,6537
1305,3.8285,6317
1306,3.8733,7675
1307,3.6857,6301
1308,3.9217,7292
1309,3.9512,6650
1310,3.8898,6789
1311,3.8407,7292
1312,3.9504,6194
1313,3.8315,6244
1314,3.9632,7417
1315,3.9082,6084
1316,3.9908,6055
1317,3.7617,6676
1318,3.8223,7078
1319,3.9319,7417
1320,3.9307,7088
1321,3.9461,6407
1322,4.0154,7275
1323,3.9548,6249
1324,3.9091,7189
1325,3.8942,7166
1326,3.6018,5400
1327,4.1116,7669
1328,3.8861,7418
1329,4.0855,7419
1330,3.8479,7196
1331,4.1098,7670
1332,3.8856,6300
1333,3.8276,7417
1334,3.9604,7317
1335,3.9133,7268
1336,3.9030,6169
1337,3.9964,6763
1338,4.1303,7113
1339,3.9498,6730
1340,4.1106,6257
1341,4.0857,6193
1342,4.1613,6561
1343,3.9107,6497
1344,4.0134,6829
1345,4.1904,6672
1346,4.0003,6017
1347,4.2160,7177
1348,4.0442,7292
1349,3.9300,6342
1350,4.0040,7443
1351,3.9717,6136
1352,3.9185,6356
1353,3.8732,7091
1354,3.9373,6798
1355,3.8852,6933
1356,3.9594,6752
1357,4.0878,7122
1358,3.9750,7202
1359,4.0811,7338
1360,4.0712,7413
1361,4.0615,7670
1362,3.9551,5127
1363,3.9410,6117
